mid,type,name,level,say,model,hp,hpShow,mp,phyAtt,phyAttMax,magicAtt,magicAttMax,taoAtt,taoAttMax,phyDef,phyDefMax,magicDef,magicDefMax,accurate,dodge,poisonRecover,heathRecover,attackSpeed,moveSpeed,aiparam,toattackarea,heart,relive,die,exp,nlexp,guardarea,aitype,moveInterval,reliveType,reliveTypeParam,status,summon,ExistTime,head,dropstate,cast,pathmode,fanyin,pureatk,puredef,tipsname,sex,aperture,unshandow,isrun,isshare,dropshow,playerModel,color,dieeffect,clientspeed,bloodY,showname,randomHpMin,shap
8065,2,赤月恶魔,80,测试,2110,800000,1,0,500,1000,500,1000,500,1000,500,1000,500,1000,30,20,0,25,3000,0,Special,6,1000,2700,0,200000,10000,12,3,450,0,0,,0,,42,,0,4,1,500,0,BOSS之家6,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8066,2,黄泉教主,100,测试,2112,2000000,1,0,1033,2066,1033,2066,1033,2066,650,1300,650,1300,30,25,0,25,3000,1,Special,6,1000,4500,0,200000,10000,12,3,450,0,0,,0,,64,,0,4,1,625,0,BOSS之家7,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8067,2,虹魔教主,140,测试,2111,5000000,1,0,3000,6000,3000,6000,3000,6000,850,1700,850,1700,30,35,0,25,3000,1,Special,6,1000,7200,0,200000,10000,12,3,450,0,0,,0,,63,,0,4,1,900,0,BOSS之家8,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
8068,2,九尾妖狐,140,测试,2082,4800000,1,0,3000,6000,3000,6000,3000,6000,500,1000,1250,2500,30,35,0,25,3000,1,Special,6,1000,10800,0,200000,10000,12,3,450,0,0,,0,,46,,0,4,1,900,0,BOSS之家9,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8069,2,雷炎教主,160,测试,2093,9000000,1,0,5000,10000,5000,10000,5000,10000,1000,2000,1000,2000,30,40,0,25,2000,1,Special,6,1000,21600,0,200000,10000,12,3,450,0,0,,0,,48,,0,4,1,1750,0,BOSS之家10,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8070,2,冰霜教主,160,测试,2087,7000000,1,0,5000,10000,5000,10000,5000,10000,0,0,1500,3000,30,40,0,25,2000,1,Special,6,1000,21600,0,200000,10000,12,3,450,0,0,,0,,41,,0,4,1,1750,0,BOSS之家10,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8071,2,朽木树精,160,测试,2071,7000000,1,0,5000,10000,5000,10000,5000,10000,1500,3000,0,0,30,40,0,50,2000,1,Special,6,1000,21600,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,1750,0,BOSS之家10,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8072,2,赤焰鹰魔,200,测试,2072,12000000,1,0,8000,16000,8000,16000,8000,16000,2000,4000,2000,4000,30,50,0,25,1500,1,Special,6,1000,86400,0,200000,10000,12,3,450,5,0,,0,,54,,0,4,1,2500,0,BOSS之家13,0,1,,0,,110202092#110302092#110802092#110402092#110602092#110702092#120202092#120302092#120802092#120402092#120602092#120702092#130202092#130302092#130802092#130402092#130602092#130702092,,55,,,180,,,
8073,2,呵呵,120,测试,2082,90000,1,0,89,178,89,178,89,178,76,152,76,152,30,2,0,0,3000,1,,6,1000,600,0,200000,10000,12,2,450,0,0,,0,,31,,0,4,1,89,0,BOSS之家14,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
8074,2,呵呵,120,测试,2016,230000,1,0,142,284,142,284,142,284,121,242,121,242,30,2,0,0,3000,0,Special,6,1000,1200,0,200000,10000,12,3,450,0,0,,0,,29,,0,4,1,142,0,BOSS之家15,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
8075,2,呵呵达,120,测试,2049,520000,1,0,215,431,215,431,215,431,184,368,184,368,30,2,0,0,3000,1,Special,6,1000,2700,0,200000,10000,12,3,450,0,0,,0,,32,,0,4,1,215,0,BOSS之家16,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
9998,2,测试技能,200,测试,2072,12000000,1,0,2500,5000,2500,5000,2500,5000,2000,4000,2000,4000,30,22,0,25,2000,1,Special,6,1000,86400,0,200000,10000,12,3,450,0,0,,0,,54,,0,4,1,2500,0,BOSS之家13,0,1,,0,,110202092#110302092#110802092#110402092#110602092#110702092#120202092#120302092#120802092#120402092#120602092#120702092#130202092#130302092#130802092#130402092#130602092#130702092,,55,,,180,,,
8076,2,触龙邪神,40,测试,2028,60000,1,0,189,378,189,378,189,378,121,242,121,242,30,2,0,25,3000,0,Special,6,1000,600,0,200000,10000,12,3,450,0,0,,0,,29,,0,4,1,189,0,玛雅神殿1,0,1,,0,,110202030#110302030#110802030#110402030#110602030#110702030#120202030#120302030#120802030#120402030#120602030#120702030#130202030#130302030#130802030#130402030#130602030#130702030,,55,,,180,,,
8077,2,沃玛教主,50,测试,2010,100000,1,0,287,574,287,574,287,574,184,368,184,368,30,5,0,25,3000,1,Special,6,1000,1200,0,200000,10000,12,3,450,0,0,,0,,32,,0,4,1,287,0,玛雅神殿2,0,1,,0,,110202040#110302040#110802040#110402040#110602040#110702040#120202040#120302040#120802040#120402040#120602040#120702040#130202040#130302040#130802040#130402040#130602040#130702040,,55,,,180,,,
8078,2,野猪大帝,60,测试,2059,250000,1,0,416,833,416,833,416,833,266,532,266,532,30,10,0,25,3000,1,,6,1000,1800,0,200000,10000,12,2,450,0,0,,0,,33,,0,4,1,416,0,玛雅神殿3,0,1,,0,,110202050#110302050#110802050#110402050#110602050#110702050#120202050#120302050#120802050#120402050#120602050#120702050#130202050#130302050#130802050#130402050#130602050#130702050,,55,,,180,,,
8079,2,祖玛教主,70,测试,2035,500000,1,0,566,1133,566,1133,566,1133,366,733,366,733,30,15,0,25,3000,1,Special,6,1000,1800,0,200000,10000,12,3,450,0,0,,0,,34,,0,4,1,566,0,玛雅神殿4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8080,2,赤月恶魔,80,测试,2110,800000,1,0,666,1333,666,1333,666,1333,600,1200,600,1200,30,20,0,25,3000,0,Special,6,1000,2700,0,200000,10000,12,3,450,0,0,,0,,42,,0,4,1,666,0,玛雅神殿5,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8081,2,黄泉教主,100,测试,2112,2000000,1,0,1033,2066,1033,2066,1033,2066,800,1600,800,1600,30,25,0,25,3000,1,Special,6,1000,4500,0,200000,10000,12,3,450,0,0,,0,,64,,0,4,1,833,0,玛雅神殿6,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8082,2,九尾妖狐,140,测试,2082,4800000,1,0,3000,6000,3000,6000,3000,6000,1000,2000,1000,2000,30,35,0,25,3000,1,Special,6,1000,10800,0,200000,10000,12,3,450,0,0,,0,,46,,0,4,1,1200,0,玛雅神殿7,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8083,2,虹魔教主,140,测试,2111,5000000,1,0,3000,6000,3000,6000,3000,6000,500,1000,1500,3000,30,35,0,25,3000,1,Special,6,1000,7200,0,200000,10000,12,3,450,0,0,,0,,63,,0,4,1,1200,0,玛雅神殿8,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
8084,2,霜岭巨人,140,测试,2073,5000000,1,0,3000,6000,3000,6000,3000,6000,1500,3000,500,1000,30,35,0,25,3000,1,Special,6,1000,10800,0,200000,10000,12,3,450,0,0,,0,,43,,0,4,1,1200,0,玛雅神殿9,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8085,2,冰霜教主,160,测试,2087,7000000,1,0,5000,10000,5000,10000,5000,10000,1250,2500,1250,2500,30,40,0,25,1500,1,Special,6,1000,21600,0,200000,10000,12,3,450,0,0,,0,,41,,0,4,1,2333,0,玛雅神殿10,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8086,2,朽木树精,160,测试,2071,7000000,1,0,5000,10000,5000,10000,5000,10000,0,0,2500,5000,30,40,0,25,2000,1,Special,6,1000,21600,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,2333,0,玛雅神殿11,0,1,,0,,110202092#110302092#110802092#110402092#110602092#110702092#120202092#120302092#120802092#120402092#120602092#120702092#130202092#130302092#130802092#130402092#130602092#130702092,,55,,,180,,,
8087,2,雷炎教主,180,测试,2093,9000000,1,0,5000,10000,5000,10000,5000,10000,2500,5000,0,0,30,45,0,50,2000,1,Special,6,1000,21600,0,200000,10000,12,3,450,0,0,,0,,48,,0,4,1,2333,0,玛雅神殿12,0,1,,0,,110202092#110302092#110802092#110402092#110602092#110702092#120202092#120302092#120802092#120402092#120602092#120702092#130202092#130302092#130802092#130402092#130602092#130702092,,55,,,180,,,
8463,2,魔龙教主,140,测试,2107,4800000,1,0,3000,6000,3000,6000,3000,6000,1000,2000,1000,2000,30,35,0,25,3000,1,Special,6,1000,10800,0,200000,10000,12,3,450,0,0,,0,,49,,0,4,1,1200,0,玛雅神殿7,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8088,2,沃玛教主,60,测试,2010,30000,1,0,33,66,33,66,33,66,0,0,0,0,30,5,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,32,,0,4,1,33,0,个人BOSS1,0,1,,0,,110202050#110302050#110802050#110402050#110602050#110702050#120202050#120302050#120802050#120402050#120602050#120702050#130202050#130302050#130802050#130402050#130602050#130702050,,55,,,180,,,
8089,2,野猪大帝,70,测试,2059,80000,1,0,287,574,287,574,287,574,0,0,0,0,30,10,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,450,0,0,,0,,33,,0,4,1,287,0,个人BOSS1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8090,2,祖玛教主,70,测试,2035,160000,1,0,566,1133,566,1133,566,1133,166,333,166,333,30,15,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,34,,0,4,1,566,0,个人BOSS3,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8091,2,赤月恶魔,80,测试,2110,540000,1,0,500,1000,500,1000,500,1000,300,600,300,600,30,20,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,42,,0,4,1,666,0,个人BOSS4,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8092,2,牛魔大帝,140,测试,2045,2500000,1,0,2500,5000,2500,5000,2500,5000,500,1000,500,1000,30,30,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,450,0,0,,0,,30,,0,4,1,800,0,个人BOSS5,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
9380,2,魔龙教主,180,测试,2107,5000000,1,0,3000,6000,3000,6000,3000,6000,750,1500,750,1500,30,35,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,450,0,0,,0,,49,,0,4,1,2333,0,个人BOSS6,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8094,2,天之野猪大帝,60,测试,2059,250000,1,0,416,833,416,833,416,833,266,532,266,532,30,5,0,25,3000,1,,6,1000,1800,0,200000,10000,12,2,450,0,0,,0,,33,,0,4,1,416,0,转生神殿1,0,1,,0,,110202050#110302050#110802050#110402050#110602050#110702050#120202050#120302050#120802050#120402050#120602050#120702050#130202050#130302050#130802050#130402050#130602050#130702050,,55,,,180,,,
8095,2,天之祖玛教主,70,测试,2035,500000,1,0,566,1133,566,1133,566,1133,366,733,366,733,30,10,0,25,3000,1,,6,1000,1800,0,200000,10000,12,2,450,0,0,,0,,34,,0,4,1,566,0,转生神殿2,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8096,2,天之赤月恶魔,80,测试,2110,800000,1,0,666,1333,666,1333,666,1333,600,1200,600,1200,30,15,0,25,3000,0,Special,6,1000,2700,0,200000,10000,12,3,450,0,0,,0,,42,,0,4,1,666,0,转生神殿3,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8097,2,天之牛魔大帝,100,测试,2045,2000000,1,0,1033,2066,1033,2066,1033,2066,800,1600,800,1600,30,25,0,25,3000,1,,6,1000,3600,0,200000,10000,12,2,450,0,0,,0,,30,,0,4,1,833,0,转生神殿4,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8098,2,天之霜岭巨人,140,测试,2073,5000000,1,0,3000,6000,3000,6000,3000,6000,1000,2000,1000,2000,30,35,0,25,3000,1,,6,1000,10800,0,200000,10000,12,2,450,0,0,,0,,43,,0,4,1,1200,0,转生神殿5,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8099,2,天之朽木树精,160,测试,2071,7000000,1,0,5000,10000,5000,10000,5000,10000,1250,2500,1250,2500,30,40,0,25,2000,1,Special,6,1000,21600,0,200000,10000,12,3,450,0,0,,0,,52,,0,4,1,2333,0,转生神殿6,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8552,2,天之赤焰鹰魔,200,测试,2072,12000000,1,0,8000,16000,8000,16000,8000,16000,2000,4000,2000,4000,30,50,0,25,2000,1,Special,6,1000,86400,0,200000,10000,12,3,450,5,0,,0,,54,,0,4,1,2500,0,转身神殿7,0,1,,0,,110202092#110302092#110802092#110402092#110602092#110702092#120202092#120302092#120802092#120402092#120602092#120702092#130202092#130302092#130802092#130402092#130602092#130702092,,55,,,180,,,
8100,2,祖玛教主,70,测试,2035,500000,1,0,566,1133,566,1133,566,1133,366,733,366,733,30,2,0,0,3000,1,Special,6,1000,300,0,50000,10000,12,3,450,0,0,,0,,34,,0,4,1,566,0,遗忘走廊1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8101,2,虹魔猪卫,70,测试,2016,500000,1,0,566,1133,566,1133,566,1133,366,733,366,733,30,2,0,0,3000,1,,6,1000,420,0,50001,10000,12,2,450,0,0,,0,,44,,0,4,1,566,0,遗忘走廊1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8102,2,邪恶钳虫,80,测试,2049,800000,1,0,566,1133,566,1133,566,1133,366,733,366,733,30,2,0,0,3000,1,,6,1000,540,0,50002,10000,12,2,450,0,0,,0,,53,,0,4,1,566,0,遗忘走廊1,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8103,2,牛魔大帝,80,测试,2045,800000,1,0,666,1333,666,1333,666,1333,600,1200,600,1200,30,6,0,0,3000,1,,6,1000,660,0,50003,10000,12,2,450,0,0,,0,,30,,0,4,1,666,0,遗忘走廊1,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8104,2,魔龙教主,100,测试,2107,2000000,1,0,666,1333,666,1333,666,1333,600,1200,600,1200,30,6,0,0,3000,1,Special,6,1000,900,0,50004,10000,12,3,450,0,0,,0,,49,,0,4,1,666,0,遗忘走廊1,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8105,2,赤月恶魔,100,测试,2110,2000000,1,0,833,1666,833,1666,833,1666,800,1600,800,1600,30,6,0,0,3000,0,Special,6,1000,60,0,50005,10000,12,3,450,0,0,,0,,42,,0,4,1,833,0,遗忘走廊1,0,1,,0,,110202080#110302080#110802080#110402080#110602080#110702080#120202080#120302080#120802080#120402080#120602080#120702080#130202080#130302080#130802080#130402080#130602080#130702080,,55,,,180,,,
8106,2,朽木树精,120,测试,2071,3000000,1,0,1500,3000,1500,3000,1500,3000,1000,2000,1000,2000,30,10,0,0,3000,1,,6,1000,60,0,50006,10000,12,2,450,0,0,,0,,52,,0,4,1,1200,0,遗忘走廊1,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
8107,2,九尾妖狐,120,测试,2082,3000000,1,0,1500,3000,1500,3000,1500,3000,1000,2000,1000,2000,30,10,0,0,3000,1,,6,1000,60,0,50007,10000,12,2,450,0,0,,0,,46,,0,4,1,1200,0,遗忘走廊1,0,1,,0,,110202083#110302083#110802083#110402083#110602083#110702083#120202083#120302083#120802083#120402083#120602083#120702083#130202083#130302083#130802083#130402083#130602083#130702083,,55,,,180,,,
8108,2,雷炎教主,140,测试,2071,4800000,1,0,3000,6000,3000,6000,3000,6000,1000,2000,1000,2000,30,10,0,0,3000,1,,6,1000,60,0,50008,10000,12,2,450,0,0,,0,,52,,0,4,1,1200,0,遗忘走廊1,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8109,2,霜岭巨人,140,测试,2093,5000000,1,0,3000,6000,3000,6000,3000,6000,1250,2500,1250,2500,30,14,0,0,3000,1,,6,1000,60,0,50009,10000,12,2,450,0,0,,0,,48,,0,4,1,2333,0,遗忘走廊1,0,1,,0,,110202086#110302086#110802086#110402086#110602086#110702086#120202086#120302086#120802086#120402086#120602086#120702086#130202086#130302086#130802086#130402086#130602086#130702086,,55,,,180,,,
8110,2,赤焰鹰魔,160,测试,2072,7000000,1,0,5000,10000,5000,10000,5000,10000,2000,4000,2000,4000,30,22,0,0,2000,1,Special,6,1000,60,0,50010,10000,12,3,450,0,0,,0,,54,,0,4,1,2500,0,遗忘走廊1,0,1,,0,,110202089#110302089#110802089#110402089#110602089#110702089#120202089#120302089#120802089#120402089#120602089#120702089#130202089#130302089#130802089#130402089#130602089#130702089,,55,,,180,,,
8150,2,暗之沃玛教主,90,测试,2010,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,32,,0,4,1,0,0,未知暗殿假1,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8151,2,暗之腐烂尸王,90,测试,2017,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,31,,0,4,1,0,0,未知暗殿假2,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8152,2,暗之触龙邪神,90,测试,2028,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,0,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,29,,0,4,1,0,0,未知暗殿假3,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8153,2,暗之祖玛教主,90,测试,2035,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,Special,6,1000,300,0,200000,10000,12,3,1000,0,0,,0,,34,,0,4,1,0,0,未知暗殿假4,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8154,2,暗之牛魔大帝,90,测试,2045,250000,1,0,164,329,164,329,164,329,0,0,0,0,30,2,0,25,3000,1,,6,1000,300,0,200000,10000,12,2,1000,0,0,,0,,30,,0,4,1,0,0,未知暗殿假5,0,1,,0,,110202060#110302060#110802060#110402060#110602060#110702060#120202060#120302060#120802060#120402060#120602060#120702060#130202060#130302060#130802060#130402060#130602060#130702060,,55,,,180,,,
8155,2,暗之野猪大帝,100,测试,2059,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,33,,0,4,1,0,0,未知暗殿假6,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8156,2,暗之赤月恶魔,100,测试,2110,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,0,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,42,,0,4,1,0,0,未知暗殿假7,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8157,2,暗之虹魔教主,100,测试,2111,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,63,,0,4,1,0,0,未知暗殿假8,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8158,2,暗之赤焰鹰魔,100,测试,2072,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,Special,6,1000,600,0,200000,10000,12,3,1000,0,0,,0,,54,,0,4,1,0,0,未知暗殿假9,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
8159,2,暗之黄泉教主,100,测试,2112,300000,1,0,164,329,164,329,164,329,0,0,0,0,30,6,0,25,3000,1,,6,1000,600,0,200000,10000,12,2,1000,0,0,,0,,64,,0,4,1,0,0,未知暗殿假10,0,1,,0,,110202070#110302070#110802070#110402070#110602070#110702070#120202070#120302070#120802070#120402070#120602070#120702070#130202070#130302070#130802070#130402070#130602070#130702070,,55,,,180,,,
